file,channel,window_index,activity,mobility,complexity,pulse_width,amplitude_variation,mean_instantaneous_frequency,std_instantaneous_frequency
81739927_0008_processed_ppg_signal.npy,0,2724,0.00594846213153316,0.14570112398150817,2.526429237123087,312,0.15712290486571331,-0.00046847247744547226,0.24571503502478287
81739927_0008_processed_ppg_signal.npy,0,2726,0.007222279265550777,0.15189751793433717,2.254849174512221,312,0.172177110015062,-0.0016798919539669545,0.2916538981949749
81739927_0008_processed_ppg_signal.npy,0,2727,0.008195419965950027,0.14357867526700752,2.0439234850917836,299,0.18204330038323208,-0.004555097475000652,0.31948740508447426
81739927_0008_processed_ppg_signal.npy,0,2728,0.008275958640602269,0.15900074858770527,1.9548501495107395,312,0.18651131697507498,-0.00015758596131423732,0.3364658052802847
81739927_0008_processed_ppg_signal.npy,0,2729,0.008253684550094433,0.15819339956036962,1.9486232189956323,312,0.18578177814023297,-0.00039171087731219975,0.33611915251264
81739927_0008_processed_ppg_signal.npy,0,2730,0.008288713319943245,0.15885151596003189,1.9549811670684538,312,0.18563478233781158,-1.2282224768706442e-05,0.3393907770543725
81739927_0008_processed_ppg_signal.npy,0,2731,0.006834471197351346,0.15190465298491138,2.0556673641469123,309,0.16937468112665366,-0.0028931662123162973,0.3464947804072975
81739927_0008_processed_ppg_signal.npy,0,2755,0.009436719829013663,0.1581127521911549,2.2716673243376877,312,0.19295924111760773,-0.00032698189167998517,0.30308675561320125
81739927_0008_processed_ppg_signal.npy,0,2756,0.011735980080545428,0.14679367092721146,2.1967455737268686,312,0.22233214917813904,0.0002935919806926246,0.3032214201326107
81739927_0008_processed_ppg_signal.npy,0,2757,0.01072987830648374,0.1420319910773542,2.5273074324331097,312,0.21071619675831926,-4.749518439869846e-06,0.29532866962349674
81739927_0008_processed_ppg_signal.npy,0,2758,0.010627752057160551,0.14144167802466603,2.5364235846358576,312,0.21138796120304587,-0.0004043723998327772,0.28848721410203726
81739927_0008_processed_ppg_signal.npy,0,2759,0.009985880991956084,0.14328216440133407,2.4975958935425977,310,0.20310737403739867,-0.0014354700057852925,0.31672147529863315
81739927_0008_processed_ppg_signal.npy,0,2933,0.00633811038501277,0.15422456494031803,2.278883245423843,312,0.15938664299733893,-0.005543101184740276,0.30909924818782436
81739927_0008_processed_ppg_signal.npy,0,2934,0.013309199878659497,0.14847262491678445,2.3190379942793875,312,0.23783350657591296,-0.001096152397605021,0.36985458770754015
81739927_0008_processed_ppg_signal.npy,0,2935,0.013251599694025408,0.14077301571589565,2.457971779500423,312,0.23498641266563913,-0.0005134240444560651,0.33983643924899004
81739927_0008_processed_ppg_signal.npy,0,2936,0.013455206907217687,0.13835769140999196,2.4940460627836294,312,0.23644825927397792,-0.0008696378522372915,0.34102906321008714
81739927_0008_processed_ppg_signal.npy,0,2937,0.012981999880299447,0.1387211367690022,2.4710137136508146,296,0.23261330928929613,-0.003260098698330564,0.3752798659729374
81739927_0008_processed_ppg_signal.npy,0,2938,0.008463667245419094,0.14406153108560227,2.345552734452973,312,0.1911664797161188,-0.005282127914730608,0.39441810615609063
81739927_0008_processed_ppg_signal.npy,0,4230,0.005845986796960188,0.16073654395695716,2.082191619375996,312,0.15580231930127303,-3.371554354413529e-06,0.2622099434396694
81739927_0008_processed_ppg_signal.npy,0,4231,0.005899381248718089,0.16003508650910725,2.0886803030631342,312,0.15700182638757523,-1.1299477764685247e-05,0.26167953589245524
81739927_0008_processed_ppg_signal.npy,0,4232,0.005942939201272196,0.1602489984850422,2.0847616051088553,312,0.15748903617710283,-0.00024020830416558364,0.26269897527746444
81739927_0008_processed_ppg_signal.npy,0,4302,0.005884911482873858,0.15282024436363048,1.9927818208653112,312,0.15684206440772028,-0.00019188142671414975,0.26814498637306444
81739927_0008_processed_ppg_signal.npy,0,4319,0.0063509095422838065,0.17400288234866224,1.7744725231147385,312,0.16237300625834894,0.00027210081692936644,0.2749402117796377
81739927_0008_processed_ppg_signal.npy,0,4320,0.006887359967168431,0.2031222871112029,1.6789499412432316,309,0.1685623545417456,-0.002509920340077387,0.42431473786754
81739927_0008_processed_ppg_signal.npy,0,4321,0.006375345181319003,0.2004172916686049,1.645261053327483,312,0.1637025819524647,0.00023606441785809675,0.3306515367708792
81739927_0008_processed_ppg_signal.npy,0,4322,0.005973343270462982,0.2013840936164741,1.6030860213887665,312,0.15787127069025553,-0.0003868409477528924,0.3208357370942018
81739927_0008_processed_ppg_signal.npy,0,4323,0.006279321236540966,0.21038200156048983,1.5436514158701071,311,0.16036220533656628,0.0007056041833577268,0.34288557909373873
81739927_0008_processed_ppg_signal.npy,0,4331,0.005912048221995903,0.17613354908633053,2.081011562002959,312,0.15636782008356706,-0.0015900748950569432,0.3280326476648638
81739927_0008_processed_ppg_signal.npy,0,4338,0.009281920088512034,0.1911016833633467,2.05784109339063,312,0.19618089489936139,1.791345671147659e-05,0.6017708451140067
81739927_0008_processed_ppg_signal.npy,0,4339,0.010012655739594293,0.19096748152687731,2.0511928639560355,312,0.20394477676766523,-0.0008162052016339079,0.6224137108920111
81739927_0008_processed_ppg_signal.npy,0,4340,0.009839294960204446,0.19167510959593112,2.0421859605590598,312,0.20276421997009017,-0.00018678078772267273,0.6178254491003177
81739927_0008_processed_ppg_signal.npy,0,4341,0.00991924443108972,0.1908844320088922,2.0522542099645196,312,0.20122616858386683,0.0005614341258729144,0.6286563075689179
