window_index,mse_scalar,outlier_label,outlier_score
160,0.05793382317484047,1,410.625262083599
161,0.04090305744165418,1,423.90446227268257
162,0.03862457048329347,1,414.365328661789
163,0.05308939348346779,1,388.0443232914902
164,0.03286949033664719,1,430.5524841352474
165,0.028409934810698978,1,432.7739138829496
166,0.02574773313353798,1,436.4929634727504
167,0.0263817533758893,1,438.105021840348
168,0.03216588068931273,1,436.7789925047448
169,0.017853320559854183,1,435.0114270530724
170,0.023077903743507256,1,434.340002255081
171,0.029189819048098205,1,431.70615046227374
172,0.026159580684944263,1,422.995058745536
173,0.02306248496427808,1,427.34220105038594
174,0.02284327761773914,1,432.1693900087417
175,0.02239605885698712,1,433.04562874919225
176,0.02988869681717571,1,429.9544557546741
177,0.024031097136802092,1,433.7086397022603
178,0.025361706318018113,1,432.585696427545
179,0.027313785416982345,1,430.080356247048
180,0.018530764433486464,1,434.00485251089617
181,0.02564967038592095,1,427.1608399334946
182,0.02958575090704408,1,430.2988561568511
183,0.025161194391060137,1,430.8314855569454
184,0.026065056600592072,1,430.18932720079073
185,0.01869197852778848,1,435.8596858948756
186,0.03152437884373974,1,434.3161652998665
187,0.03096804585286298,1,431.86556578511164
188,0.027151975508171423,1,434.6776199823596
189,0.023818733484160803,1,436.95627747355223
190,0.018248333093986605,1,437.89475164886534
191,0.03305848595592918,1,423.0645667965742
192,0.04363930501102775,1,416.42100835331064
193,0.06484325229240086,1,415.5648966362467
194,0.053671573588891575,1,412.5252498739231
195,0.04972387743476498,1,407.7257087589283
196,0.06264203042195542,1,386.684677946021
197,0.07977113307201797,1,341.766572192267
198,0.09127906673446143,1,327.0247064928725
199,0.08633855634102892,1,379.49867382815677
200,0.07137600050390831,1,368.20542330862224
201,0.0795422394819142,1,321.97836478637464
202,0.08797325584249596,1,379.08167566871236
203,0.11086699309221153,1,359.8643583577773
204,0.06589099866939718,1,405.30934417460594
205,0.05479278274533934,1,370.5580447938573
206,0.03808059532647995,1,418.3706240475738
207,0.03329013614190242,1,431.5925940370574
208,0.05327397944853186,1,412.42146487489754
209,0.056058816146446686,1,419.05339378762415
210,0.02591792913829139,1,430.77318822216097
211,0.014837356496631133,1,436.400597919109
212,0.018047556704689233,1,437.3543569252542
213,0.048866987384567726,1,419.7007101433694
214,0.06133540649615595,1,429.59073253943654
215,0.04405541608517638,1,427.00678055620244
216,0.05507299168990341,1,418.0866100270321
217,0.05145118794584256,1,393.76951143126473
218,0.10377199487933074,1,310.0583119528453
219,0.1907390540524602,1,147.74973947831654
220,0.1403179059432225,1,307.50308970613867
221,0.10191038283987883,1,376.30485490058925
222,0.0643521630468739,1,409.83206945143075
223,0.04865432758786969,1,423.9579878457899
224,0.09722089834457771,1,396.67543439027196
225,0.1811130271039754,1,288.6328177688718
226,0.12424923645291618,1,326.47300283914655
227,0.09266521902062001,1,355.027438974957
228,0.05351460587873026,1,421.57379900880323
229,0.0579870291470006,1,396.00816615214364
230,0.0870719667704402,1,366.4199124492395
231,0.13394823969437467,1,307.9869935931042
232,0.09216586478464246,1,360.73109687951177
233,0.03412503935721429,1,432.0386847990972
234,0.037275227697504056,1,435.8662947128687
235,0.03851521248724531,1,434.7975985513148
236,0.05686758629314912,1,416.39962766116327
237,0.05450266543077932,1,410.6485925404745
238,0.047391871864985134,1,420.5442437304876
239,0.0386414905277347,1,427.9006804615193
240,0.05660253980409214,1,399.32009386665686
241,0.09861201964923179,1,337.2146120727366
242,0.08185993186315929,1,396.7377559355114
243,0.07496828184756946,1,386.79603437632954
244,0.06409785032608951,1,416.6013235888183
245,0.04924240657533938,1,419.6033849153017
246,0.07229786022374574,1,367.1251191067151
247,0.07641484320391902,1,385.2676567402093
248,0.07909218814660776,1,391.99728355118515
249,0.05700588288491716,1,396.16275721358915
250,0.04874614984385609,1,413.6334228464546
251,0.0720681536155053,1,408.6427075506905
252,0.06976702791451934,1,423.5244963697227
253,0.09965461471836182,1,368.4914824428651
254,0.14273295843655473,1,150.50446839564705
255,0.05300489950932234,1,424.71096162400994
256,0.0811345742596652,1,356.1432599673153
257,0.07900161035269772,1,329.5559894060002
258,0.11413098900342343,1,199.71880124543063
259,0.10164313135024657,1,332.89963193602773
260,0.133813340421355,1,264.26207309196343
261,0.06504695136826914,1,388.2818610677297
262,0.04276712111704138,1,421.9849109420046
263,0.03405967711728345,1,420.83572907344075
264,0.045825322551250734,1,414.58481634518245
265,0.03719896805953933,1,425.21561216433304
266,0.026084657489550245,1,432.9190593079579
267,0.028965767274122527,1,435.22947940517645
268,0.04215533452807472,1,431.241444554301
269,0.06794173827650704,1,413.29559567666206
270,0.06167961131104733,1,407.30475352019175
271,0.06799217382843384,1,383.30378230154423
272,0.054668920307536485,1,422.84771668440396
273,0.062205062321922536,1,421.6415977612417
274,0.0757198277259461,1,396.36399431743223
275,0.0672818143590232,1,389.51477340534854
276,0.05730195517135065,1,373.96531624127516
277,0.03164439678626661,1,418.82309147717814
278,0.08790720948677737,1,337.2257339983214
279,0.05111012791383961,1,395.72044371387886
280,0.0752538243660458,1,370.94068853531655
281,0.12536180201257938,1,281.9743805214903
282,0.15676240682092235,1,210.7985900822226
283,0.21184437351264607,-1,-6.141305328469002
284,0.10055044374264259,1,329.278435287367
285,0.15129563886049677,1,251.28295442944344
286,0.09631607680605078,1,359.0364846467329
287,0.08699904549650277,1,384.08545990892964
288,0.10854366017633373,1,359.14672911538383
289,0.10276755365572762,1,355.3760411077583
290,0.1738117059585056,-1,-310.95905769141746
291,0.12182172023609358,1,121.60816729084888
292,0.13632986391269095,1,229.51968465979584
293,0.19229300095732957,-1,-649.0613688894293
294,0.10246031310435144,1,229.3548713909055
295,0.12823027206729332,1,255.77857475710718
296,0.11853697277668637,1,383.60261369054155
297,0.11886831257992737,1,256.8326574895071
298,0.16572272833774163,-1,-143.8007551473852
299,0.04102837282373165,1,412.3838030257343
300,0.0515475264193579,1,386.3298730356627
301,0.05471712214302293,1,397.9482540730127
302,0.035064919063414,1,426.0362247553784
303,0.03573469105581652,1,421.98869425681704
304,0.07608736039391409,1,354.1947504989017
305,0.054811122471100426,1,370.9028791484387
306,0.05791073929375072,1,394.6419961259592
307,0.0644100051435804,1,385.7779604045695
308,0.07045464241520627,1,267.853798546624
309,0.06534539955465567,1,252.69999517986562
310,0.057207397030477995,1,356.45429788380153
311,0.046097145397108644,1,419.27524832685845
312,0.06617327024430864,1,350.9107333163958
313,0.043383227164310555,1,408.1568953291747
314,0.03590643588213465,1,420.0555303815611
315,0.05375602191159594,1,414.7632957494872
316,0.04755026958787718,1,409.0716742189853
317,0.030256657013968284,1,434.45869907744463
318,0.024461666576147862,1,436.706501139051
319,0.02574569014945091,1,432.0795859158915
320,0.02400773284952102,1,433.9563557655384
321,0.025482483689623366,1,434.2964557861373
322,0.030323962328499883,1,427.0990129430024
323,0.030463013250794233,1,428.3391555831716
324,0.03160285089435201,1,425.75410817774593
325,0.029267849723884614,1,430.40985395257144
326,0.017549113223540188,1,433.77678067599334
327,0.020466481582330474,1,436.7240094580986
328,0.025271679707004946,1,437.0767579811512
329,0.03244603207035119,1,431.09968015242214
330,0.028516158539896974,1,431.0061764841593
331,0.018049908191407695,1,436.42552377972856
332,0.02117359057091586,1,433.6780533748114
333,0.02286311741652564,1,430.8955978072057
334,0.024876981138596564,1,430.8434296229128
335,0.03038909859227309,1,432.09755753860503
336,0.015292808605675641,1,434.52460764605934
337,0.05050576704555645,1,399.35482754861084
338,0.04380206835614545,1,421.94696845745455
339,0.04633818352542618,1,429.6145050791883
340,0.037516382256749824,1,429.573383105201
341,0.04356731179869429,1,425.37799219076004
342,0.08151218730819511,1,347.5896687300535
343,0.0734269723626925,1,378.6312734028599
344,0.07063976838132392,1,394.09682533649936
345,0.07274411505560704,1,370.52137646696326
346,0.03543724642014884,1,423.54749272597985
347,0.04700933952198057,1,413.65108211296223
348,0.03534153519621263,1,425.1405809129176
349,0.028987672055110065,1,429.6380565993593
350,0.019645947713644415,1,437.29258900798646
351,0.016303004751565032,1,436.58972859455446
352,0.027208628598578952,1,430.0417022796228
353,0.03645148867019838,1,412.2533005147384
354,0.02667173918840965,1,424.73687640653185
355,0.03114427449422783,1,425.58939594010633
356,0.030716883312243988,1,411.2905087278298
357,0.032681733142562695,1,426.50680304523183
358,0.04791858326539218,1,407.08145638630504
359,0.05956438680260147,1,409.26315007702516
360,0.042800888802534895,1,426.0455767373792
361,0.03567945610148643,1,428.41752254117625
362,0.03227843007183185,1,435.24138839624436
363,0.03544271089087764,1,437.16389077426334
364,0.028630271714392874,1,433.0410131657682
365,0.019982923172800954,1,437.23540340060435
366,0.025034805469771704,1,436.5481794208861
367,0.02007431298040083,1,426.52129725462163
368,0.026946389063540344,1,432.7246319247521
369,0.028069806710904043,1,429.6324702658339
370,0.023771498287810635,1,436.67866748262986
371,0.03225865305425045,1,431.59022042265633
372,0.02375742234169858,1,431.3780838921674
373,0.030004433036307763,1,424.1382205436084
374,0.03020164508886568,1,429.219137836571
375,0.028019099742690037,1,430.4666924834732
376,0.025972309576762023,1,423.8848509503774
377,0.02382314626615111,1,424.79058909066566
378,0.022348585012550427,1,416.4488411977872
379,0.024588089222545934,1,430.68534758601555
380,0.016491518912550376,1,434.0873782126192
381,0.020597101088270238,1,433.81285114275227
382,0.016645831520653118,1,435.35063100617054
383,0.01736519143965253,1,433.6745821012131
384,0.024829300098838016,1,436.0940860184789
385,0.06233133776610316,1,378.22549242503067
386,0.09997528036132788,1,323.14019632288466
387,0.07657003652898821,1,367.52572366277127
388,0.14370567086004485,-1,-489.5578124695817
389,0.10704658487665471,1,269.79718073285403
390,0.18291525158464855,-1,-458.36804145694225
391,0.1322610650234806,1,293.26305912425795
392,0.10361284843695592,1,302.2993242891121
393,0.1432023742990088,-1,-88.99502021929425
394,0.09045079670941317,1,266.03171613229335
395,0.12032412620494475,1,330.03435051351846
396,0.07659597937637934,1,220.6867994180421
397,0.10419827538923686,1,356.1844642779149
398,0.043830143887150744,1,416.04291413821414
399,0.023097872144293506,1,434.7052940312815
400,0.04282934854824854,1,412.7327952817049
401,0.03661468234303811,1,407.1506579449731
402,0.05459740494551975,1,362.01802908193855
403,0.05368376010511734,1,390.5324473940095
404,0.07285278553584784,1,335.0590192952711
405,0.07707367117180654,1,352.17452201571587
406,0.10486254694410642,1,247.09707409789874
407,0.13002193284511393,1,180.87349895471328
408,0.11434507004494428,1,319.70103560421876
409,0.10025884854031585,1,330.79299325558577
410,0.11014590778920864,1,205.1444955226035
411,0.10459892219131295,1,297.7641736726593
412,0.12095104846229697,1,291.4873225570542
413,0.046632881548434306,1,422.64883676638294
414,0.02593723756241419,1,435.1659627159947
415,0.043904037109354366,1,428.83785398490403
416,0.04177935034128715,1,429.86126646783043
417,0.043750939564589426,1,424.1881150496039
418,0.042290337882034394,1,421.1129693072466
419,0.036707942759111455,1,429.3263218608094
420,0.047865806570209675,1,423.39888465492186
421,0.047043136124153416,1,414.94676811769693
422,0.05895534951713775,1,406.1604581872593
423,0.0593060693078833,1,399.6497985991006
424,0.03611306186951777,1,426.0191390514419
425,0.034768714184853014,1,405.48445838227894
426,0.03291907581946161,1,418.07611666068755
427,0.0320463347817906,1,425.82099981574623
428,0.020159909147426863,1,434.4477266907634
429,0.017402814356806486,1,437.378131580617
430,0.019190634902012206,1,436.6973564170459
431,0.02212607236675765,1,436.75735287891183
432,0.017650739573153083,1,437.65475005619766
433,0.02633889570993058,1,435.2583979464933
434,0.018055221856550098,1,437.172652489504
435,0.05272282425181322,1,418.49252592904253
436,0.05407720461901093,1,428.601233931432
437,0.04975975149482041,1,415.4016953615798
438,0.03600577626445702,1,429.69713624341006
439,0.03609437630170297,1,435.13327068686397
440,0.1406355878062072,1,37.403404352233224
441,0.11407293954758815,1,100.06506215933416
442,0.13055431245630314,1,81.67560260304361
443,0.16296005613758605,-1,-169.7684373917474
444,0.17343348955296387,-1,-302.0162545863624
445,0.18314587985227002,-1,-710.3809265228583
446,0.18886057212034016,-1,-653.4838836379099
447,0.20989727622786072,-1,-1439.7948233586683
448,0.26630692794102356,-1,-2493.1896849216346
449,0.22960805299892398,-1,-545.1958606431214
450,0.02988664915373797,1,433.0408132985728
451,0.02823836699584476,1,433.94298731555756
452,0.02495607919990118,1,437.3072115789079
453,0.04353757281171349,1,434.7400780200834
454,0.037615334150000304,1,429.7756826252453
455,0.027377979183694477,1,434.7420990838897
456,0.027749694733138697,1,435.564837853612
457,0.026167791593446305,1,433.01770192172177
458,0.04307802571540837,1,428.3288551719412
459,0.05049525373453028,1,429.44343643544727
460,0.04978403733485683,1,418.9801293286038
461,0.05257112601162368,1,398.63881584422035
462,0.036802818897375744,1,426.6263922660219
463,0.049811405711337964,1,426.9084351796885
464,0.060632202668388965,1,420.8474591140543
465,0.057991508299939785,1,423.93339925251036
466,0.0627943505556152,1,421.86223045096
467,0.05956970154411775,1,420.5619321957682
468,0.0512196484060433,1,386.47409086588124
469,0.04302903123396894,1,426.43242963162095
470,0.05971347030328684,1,387.80735470181463
471,0.04356538746820023,1,425.71725935629144
472,0.03948200299958443,1,426.291707452896
473,0.028078418767267677,1,430.98801081222996
474,0.04196232401523271,1,428.37840731933574
475,0.05234710144517566,1,427.3834470249505
476,0.05892757180642556,1,425.07615001304356
477,0.07963309081927052,1,398.1136949442495
478,0.07753209591704993,1,406.9930682891678
479,0.07294415050652717,1,406.81292897970235
480,0.06433249196183237,1,409.700004366029
481,0.05367110122088115,1,421.82117359425047
482,0.08819895288975414,1,394.2760396377358
483,0.09112166428106072,1,317.01974014911684
484,0.06873078047872262,1,392.7885024315313
485,0.05277875978581043,1,393.0065439905159
486,0.06951179106461228,1,391.56880411463766
487,0.05708796780458131,1,421.3137477231417
488,0.08276269370029621,1,395.525798210576
489,0.12145666769245246,1,278.2817108783431
490,0.09537200699362818,1,303.8382300312672
491,0.10092004208465566,1,312.64198595965354
492,0.10897009248677515,1,338.5947005586955
493,0.10337444322620641,1,338.55595598366233
494,0.12274110686795904,1,347.39797202812775
495,0.1485427125475709,1,256.8452161801538
496,0.05967736042945088,1,403.583284853678
497,0.08264832977457438,1,368.73708268597636
498,0.07570697325226725,1,389.82436856869066
499,0.09425493297245871,1,376.9865864156917
500,0.10890080970631713,1,333.25398004007644
501,0.1017223570581669,1,341.7018821540719
502,0.09327336334188405,1,384.7269524066569
503,0.08398067412529335,1,417.33487051252115
504,0.0867677027696546,1,367.1048355926713
505,0.09480445747257142,1,314.66116445348075
506,0.1125817746171635,1,320.3521106726771
507,0.11755450091630874,1,146.92208063755533
508,0.08409509177033325,1,270.73396299383035
509,0.10141416405695407,1,176.69656360546333
510,0.1244267717561023,1,85.84208778191572
511,0.10719866792207153,1,346.62381388836985
512,0.09113521682060807,1,296.915127891692
513,0.0994225442985652,1,387.29610662282425
514,0.1021169422012554,1,372.5953948227324
515,0.1622786502221624,1,219.8184168640931
516,0.12756425826591408,1,242.02846061200214
517,0.1551543120568293,1,204.7583526821327
518,0.200931885745348,-1,-88.72957806307079
519,0.24719417536821095,-1,-112.64919470454674
520,0.17851220178972568,1,220.87745901361436
521,0.17990251470470944,1,18.039833497813618
522,0.14371341327548084,1,131.27544836599355
523,0.15786071514334846,1,191.34390936598484
524,0.1093924736834547,1,403.6347983149633
525,0.07702005975030436,1,412.32558036907375
526,0.08418607827532436,1,406.397614227169
527,0.07100336605880671,1,403.7196410624117
528,0.06627921362534062,1,376.6812977723996
529,0.05766426161758422,1,385.6980242736547
530,0.05396324238352413,1,410.95450930697797
531,0.041376151421167136,1,392.6219832430232
532,0.03879058967014681,1,420.17321533662243
533,0.028923231875566446,1,418.5926696420184
534,0.028421235970176716,1,428.4651600021556
535,0.041117127860529734,1,435.3820999634899
536,0.05922982061889705,1,423.95095669807057
537,0.0495158967840783,1,434.60142075275405
538,0.03607126320066865,1,435.5351756014719
539,0.03351971214811026,1,432.4579437571421
540,0.04826885910856528,1,431.47004701421235
541,0.056720689012468795,1,431.79530041576265
542,0.054737979147953066,1,427.2244165917798
543,0.03917329962502986,1,433.55014111260084
544,0.03687661954399687,1,422.47721933402573
545,0.029544643974993307,1,434.64535618334577
546,0.033002086317541986,1,433.47517581964087
547,0.034570258627163876,1,432.5101333549223
548,0.03367816442580151,1,432.7659965063276
549,0.04657702262303117,1,426.6962930627276
550,0.029960289476624824,1,434.1902045230729
551,0.0331197787061203,1,435.61576083667734
552,0.044882182835767066,1,415.8898411038286
553,0.04485819881793952,1,375.68890306383486
554,0.06216745520333994,1,363.638207098551
555,0.044678673479688145,1,379.2773543207496
556,0.041094367759465185,1,373.8244988647118
557,0.0389156322340035,1,374.84843772561396
558,0.04481961611609556,1,400.82669765384793
559,0.050068124437282625,1,398.75574680084014
560,0.05072949359346124,1,364.92730463241446
561,0.029970293745801152,1,422.6135863890455
562,0.027366628022960294,1,424.2870843596563
563,0.03047584175324591,1,420.69740528056354
564,0.02807667918063843,1,427.75215583483316
565,0.02901354269755077,1,427.715794349151
566,0.031957547166682636,1,421.28150766048947
567,0.030663632148199147,1,425.35774281402126
568,0.04675736601211395,1,418.31141740738974
569,0.03577812735597619,1,422.8839225910145
570,0.03838091804554671,1,421.43472591029575
571,0.04680983937657936,1,411.95286541167496
572,0.030517646162794343,1,430.2877233768364
573,0.034393508945340004,1,419.80718416544516
574,0.03482805925056864,1,429.91521080008414
575,0.027939907641828247,1,431.06019610465773
576,0.04130891430100414,1,435.17333489466455
577,0.048658983659284706,1,395.3255680806002
578,0.042949393256336676,1,422.88618787070834
579,0.05060906092810065,1,426.52279448184044
580,0.042239963896749784,1,410.0207390266675
581,0.03891289383896973,1,427.23358242337497
582,0.060465343506562554,1,409.1163815749964
583,0.04960874844496388,1,404.6336398545322
584,0.05342918207110766,1,410.8535673046112
585,0.16706477597215375,1,50.45999113480735
586,0.11588677535728135,1,162.96582681926157
587,0.0816394353151589,1,297.47359951848273
588,0.07660803944021433,1,344.4397219664763
589,0.10060033157990807,1,307.5658993026698
590,0.11456111178170728,1,186.1175404308987
591,0.1042771730120238,1,92.10938683646373
592,0.08838890677798558,1,296.3987938934419
593,0.06869514127841038,1,352.0215869086292
594,0.04305659678441027,1,406.0924707696845
595,0.04212349676934714,1,394.1490319859399
596,0.05892946744026552,1,363.0465011816022
597,0.060667977160589574,1,346.78651645078247
598,0.04511967086447776,1,420.46577643558567
599,0.03844009042516335,1,432.3408837969486
600,0.04547375624049697,1,422.9967082724272
601,0.03943652681475742,1,431.25237833129916
602,0.04076662975232984,1,429.67131111732886
603,0.06755693924320103,1,398.8330799303254
604,0.044285662989979345,1,423.80927568847346
605,0.02766617282717396,1,431.9643713426218
606,0.06300897301672749,1,424.30797948182067
607,0.0397207393305356,1,435.79021917276265
608,0.06768258766544659,1,417.05062685406926
609,0.05845752070839388,1,428.0830340511434
610,0.04647191862452201,1,426.93839412758365
611,0.06254071402701661,1,396.8730256984867
612,0.047109539398425784,1,422.18368278485474
613,0.1007357493864781,1,389.32590664523434
614,0.14317776798405374,1,317.56711425239894
615,0.14837770751652432,1,318.53643311389806
616,0.18253287909652705,1,206.9836380716134
617,0.21942526032082937,-1,-572.8974593333877
618,0.20790036202406606,-1,-277.5218709975667
619,0.1971444151134755,-1,-21.22516926199131
620,0.1394904524127755,1,316.1128382286031
621,0.10287176042306637,1,371.4807660278196
622,0.06681847358074436,1,358.44588271543086
623,0.05337631054512674,1,435.27796541906247
624,0.0682863087967333,1,392.4287827036297
625,0.033961924945103694,1,435.5652166708512
626,0.05861313368887106,1,426.4264495006177
627,0.047101247620257976,1,415.01637908064777
628,0.06714230423878807,1,382.61720760699154
629,0.0643464896925106,1,412.9265880513251
630,0.06146936989739403,1,416.66721739745094
631,0.04182683714990027,1,432.70828907612827
632,0.07245595229527843,1,362.6943088256658
633,0.05673480100553872,1,410.14425880369294
634,0.06284178696623939,1,406.4480981527285
635,0.06550706454086853,1,406.50546346191743
636,0.06793531655569811,1,403.824528050287
637,0.043527771588956043,1,427.9464878268322
638,0.051010238956320404,1,422.2174429516945
639,0.03908283049788049,1,429.92605752679646
640,0.044326039065999814,1,428.8284107780726
641,0.0609800088055633,1,423.19804314455064
642,0.03718846991658588,1,432.8446442666867
643,0.025793291943119016,1,437.67863162710813
644,0.029031186713784518,1,436.90645559026365
645,0.02616666810883602,1,437.39442551033557
646,0.02021805471601846,1,435.576336517573
647,0.017247733694822725,1,436.66324634231216
648,0.023328476480942807,1,436.90512516435086
649,0.021839031766436732,1,425.70794570705357
650,0.11904981399190316,1,350.26407376379905
651,0.06533994398200604,1,412.06879491236725
652,0.07391345303396427,1,390.9297158932536
653,0.09601235751897004,1,275.9911207402987
654,0.1205402874377746,1,194.27670407425563
655,0.13916747269074548,1,195.5302605244979
656,0.14310143794924518,1,92.82009438810911
657,0.09446419720955222,1,295.1091903490591
658,0.1124749691065944,1,153.23352842550366
659,0.10640902932395295,1,80.78721098965013
660,0.0663434918932854,1,395.21280139290604
661,0.06286243043521741,1,416.5973927199016
662,0.0757042716598121,1,391.84097017315446
663,0.09833474247428109,1,233.8509352392893
664,0.03217349124114701,1,433.5330455440607
665,0.035513820291523106,1,436.9140792698138
666,0.032809577857188535,1,436.81056783189103
667,0.024033474643455555,1,436.2018417168576
668,0.019844226979959495,1,437.5823236634096
669,0.024835050443879104,1,437.65777451942444
